Channel,ProductID,BrandName,Model,AltCustomerCode,Week,Sales_count,ReviewCount,Avg_Price
Retail,211451615,Kichler,44031BK,2416113,2020W50,2,10,365.704
Retail,211451615,Kichler,44031BK,2416113,2020W51,NA,10,399.99
Retail,211451615,Kichler,44031BK,2416113,2020W52,NA,10,399.99
Retail,211451616,Kichler,44035BK,2416115,2020W40,0,9,374.99
Retail,211451616,Kichler,44035BK,2416115,2020W41,1,9,365.615
Retail,211451616,Kichler,44035BK,2416115,2020W42,1,9,318.74
Retail,211451616,Kichler,44035BK,2416115,2020W43,2,9,342.847
Retail,211451616,Kichler,44035BK,2416115,2020W44,0,9,374.99
Retail,211451616,Kichler,44035BK,2416115,2020W45,2,9,321.419
Retail,211451616,Kichler,44035BK,2416115,2020W46,1,9,299.99
Retail,211451616,Kichler,44035BK,2416115,2020W47,0,10,299.99
Retail,211451616,Kichler,44035BK,2416115,2020W48,-1,10,299.99
Retail,211451616,Kichler,44035BK,2416115,2020W49,0,10,299.99
Retail,211451616,Kichler,44035BK,2416115,2020W50,3,10,342.847
Retail,211451616,Kichler,44035BK,2416115,2020W51,NA,10,374.99
Retail,211451616,Kichler,44035BK,2416115,2020W52,NA,10,374.99
Retail,211451617,Kichler,44030BK,2416112,2020W40,6,9,174.99
Retail,211451617,Kichler,44030BK,2416112,2020W41,8,9,174.99
Retail,211451617,Kichler,44030BK,2416112,2020W42,-1,9,174.99
Retail,211451617,Kichler,44030BK,2416112,2020W43,-1,9,174.99
Retail,211451617,Kichler,44030BK,2416112,2020W44,NA,9,174.99
Retail,211451617,Kichler,44030BK,2416112,2020W45,-1,9,149.99
Retail,211451617,Kichler,44030BK,2416112,2020W46,0,9,139.99
Retail,211451617,Kichler,44030BK,2416112,2020W47,0,10,139.99
Retail,211451617,Kichler,44030BK,2416112,2020W48,0,10,139.99
Retail,211451617,Kichler,44030BK,2416112,2020W49,NA,10,139.99
Retail,211451617,Kichler,44030BK,2416112,2020W50,0,10,159.99
Retail,211451617,Kichler,44030BK,2416112,2020W51,NA,10,174.99
Retail,211451617,Kichler,44030BK,2416112,2020W52,NA,10,174.99
Retail,211451618,Kichler,44034OZ,1424657,2020W40,0,9,324.99
Retail,211451618,Kichler,44034OZ,1424657,2020W41,NA,9,316.865
Retail,211451618,Kichler,44034OZ,1424657,2020W42,2,9,276.24
Retail,211451618,Kichler,44034OZ,1424657,2020W43,2,9,297.133
Retail,211451618,Kichler,44034OZ,1424657,2020W44,1,9,324.99
Retail,211451618,Kichler,44034OZ,1424657,2020W45,1,9,278.561
Retail,211451618,Kichler,44034OZ,1424657,2020W46,5,9,259.99
Retail,211451618,Kichler,44034OZ,1424657,2020W47,0,10,259.99
Retail,211451618,Kichler,44034OZ,1424657,2020W48,0,10,259.99
Retail,211451618,Kichler,44034OZ,1424657,2020W49,3,10,259.99
Retail,211451618,Kichler,44034OZ,1424657,2020W50,0,10,297.133
Retail,211451618,Kichler,44034OZ,1424657,2020W51,NA,10,324.99
Retail,211451618,Kichler,44034OZ,1424657,2020W52,NA,10,324.99
Retail,211451619,Kichler,44034BK,2416114,2020W40,0,9,324.99
Retail,211451619,Kichler,44034BK,2416114,2020W41,2,9,316.865
Retail,211451619,Kichler,44034BK,2416114,2020W42,0,9,276.24
Retail,211451619,Kichler,44034BK,2416114,2020W43,1,9,297.133
Retail,211451619,Kichler,44034BK,2416114,2020W44,2,9,324.99
Retail,211451619,Kichler,44034BK,2416114,2020W45,3,9,278.561
Retail,211451619,Kichler,44034BK,2416114,2020W46,0,9,259.99
Retail,211451619,Kichler,44034BK,2416114,2020W47,2,10,259.99
Retail,211451619,Kichler,44034BK,2416114,2020W48,1,10,259.99
Retail,211451619,Kichler,44034BK,2416114,2020W49,7,10,259.99
Retail,211451619,Kichler,44034BK,2416114,2020W50,0,10,297.133
Retail,211451619,Kichler,44034BK,2416114,2020W51,NA,10,324.99
Retail,211451619,Kichler,44034BK,2416114,2020W52,NA,10,324.99
Retail,211451620,Kichler,44034NI,1477271,2020W40,0,9,324.99
Retail,211451620,Kichler,44034NI,1477271,2020W41,4,9,316.865
Retail,211451620,Kichler,44034NI,1477271,2020W42,1,9,276.24
Retail,211451620,Kichler,44034NI,1477271,2020W43,2,9,297.133
Retail,211451620,Kichler,44034NI,1477271,2020W44,2,9,324.99
Retail,211451620,Kichler,44034NI,1477271,2020W45,2,9,278.561
Retail,211451620,Kichler,44034NI,1477271,2020W46,3,9,259.99
Retail,211451620,Kichler,44034NI,1477271,2020W47,2,10,259.99
Retail,211451620,Kichler,44034NI,1477271,2020W48,3,10,259.99
Retail,211451620,Kichler,44034NI,1477271,2020W49,10,10,259.99
Retail,211451620,Kichler,44034NI,1477271,2020W50,3,10,297.133
Retail,211451620,Kichler,44034NI,1477271,2020W51,NA,10,324.99
Retail,211451620,Kichler,44034NI,1477271,2020W52,NA,10,324.99
Retail,211451621,Kichler,34801,759410,2020W40,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W41,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W42,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W43,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W44,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W45,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W46,0,52,199
Retail,211451621,Kichler,34801,759410,2020W47,0,52,199
Retail,211451621,Kichler,34801,759410,2020W48,0,52,199
Retail,211451621,Kichler,34801,759410,2020W49,0,52,199
Retail,211451621,Kichler,34801,759410,2020W50,0,52,199
Retail,211451621,Kichler,34801,759410,2020W51,NA,52,199
Retail,211451621,Kichler,34801,759410,2020W52,NA,52,199
Retail,211451622,Kichler,34802,759413,2020W40,0,52,139
Retail,211451622,Kichler,34802,759413,2020W41,0,52,139
Retail,211451622,Kichler,34802,759413,2020W42,0,52,139
Retail,211451622,Kichler,34802,759413,2020W43,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W44,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W45,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W46,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W47,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W48,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W49,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W50,0,52,139
Retail,211451622,Kichler,34802,759413,2020W51,NA,52,139
Retail,211451622,Kichler,34802,759413,2020W52,NA,52,139
Retail,211451623,Minka Lavery,4639-106,1640813,2020W40,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W41,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W42,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W43,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W44,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W45,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W46,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W47,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W48,NA,1,674.955
Retail,211451623,Minka Lavery,4639-106,1640813,2020W49,NA,1,599.96
Retail,211451623,Minka Lavery,4639-106,1640813,2020W50,NA,1,649.957
Retail,211451623,Minka Lavery,4639-106,1640813,2020W51,NA,1,749.95
Retail,211451623,Minka Lavery,4639-106,1640813,2020W52,NA,1,749.95
Retail,211451624,Progress Lighting,P4626-09,559741,2020W40,NA,102,772.02
Retail,211451624,Progress Lighting,P4626-09,559741,2020W41,NA,102,772.02
Retail,211451624,Progress Lighting,P4626-09,559741,2020W42,NA,102,772.02
Retail,211451624,Progress Lighting,P4626-09,559741,2020W43,NA,102,630.137
Retail,211451624,Progress Lighting,P4626-09,559741,2020W44,NA,102,509.87
Retail,211451624,Progress Lighting,P4626-09,559741,2020W45,NA,104,507.23
Retail,211451624,Progress Lighting,P4626-09,559741,2020W46,NA,105,497.531
Retail,211451624,Progress Lighting,P4626-09,559741,2020W47,NA,105,494.1
Retail,211451624,Progress Lighting,P4626-09,559741,2020W48,NA,105,494.1
Retail,211451624,Progress Lighting,P4626-09,559741,2020W49,NA,105,494.1
Retail,211451624,Progress Lighting,P4626-09,559741,2020W50,NA,105,494.1
Retail,211451624,Progress Lighting,P4626-09,559741,2020W51,NA,105,494.1
Retail,211451624,Progress Lighting,P4626-09,559741,2020W52,NA,105,494.1
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W40,NA,6,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W41,NA,6,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W42,NA,6,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W43,NA,6,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W44,NA,6,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W45,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W46,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W47,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W48,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W49,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W50,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W51,NA,7,249.63
Retail,211451625,SCOTT LIVING,CPSL3SG,1411947,2020W52,NA,7,249.63
Retail,211451626,Progress Lighting,P4828-09,650052,2020W40,NA,102,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W41,NA,102,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W42,NA,102,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W43,NA,102,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W44,NA,102,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W45,NA,104,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W46,NA,105,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W47,NA,105,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W48,NA,105,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W49,NA,105,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W50,NA,105,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W51,NA,105,179
Retail,211451626,Progress Lighting,P4828-09,650052,2020W52,NA,105,179
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W40,NA,0,848
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W41,NA,0,848
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W42,NA,0,848
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W43,NA,0,848
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W44,NA,0,848
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W45,NA,0,784.4
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W46,NA,0,720.8
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W47,NA,0,720.8
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W48,NA,0,710.2
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W49,NA,0,720.8
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W50,NA,0,678.4
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W51,NA,0,746.24
Retail,211451627,Maxim Lighting,23078CLFTPC/BUL,1340841,2020W52,NA,0,848
Retail,211451628,allen + roth,D203000401,1099829,2020W40,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W41,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W42,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W43,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W44,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W45,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W46,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W47,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W48,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W49,NA,3,160
Retail,211451628,allen + roth,D203000401,1099829,2020W50,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W51,NA,3,178
Retail,211451628,allen + roth,D203000401,1099829,2020W52,NA,3,178
Retail,211451629,Kichler,42923CLP,1252936,2020W40,6,0,372
Retail,211451629,Kichler,42923CLP,1252936,2020W41,-2,0,372
Retail,211451629,Kichler,42923CLP,1252936,2020W42,7,0,332.347
Retail,211451629,Kichler,42923CLP,1252936,2020W43,-1,0,323.829
Retail,211451629,Kichler,42923CLP,1252936,2020W44,-1,0,287.7
Retail,211451629,Kichler,42923CLP,1252936,2020W45,NA,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W46,0,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W47,-1,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W48,NA,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W49,NA,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W50,NA,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W51,NA,0,262.3
Retail,211451629,Kichler,42923CLP,1252936,2020W52,NA,0,262.3
Retail,211451630,Progress Lighting,P4827-09,650053,2020W40,NA,102,119.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W41,NA,102,119.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W42,NA,102,119.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W43,NA,102,119.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W44,NA,102,119.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W45,NA,104,119.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W46,NA,105,108.551
Retail,211451630,Progress Lighting,P4827-09,650053,2020W47,NA,105,99.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W48,NA,105,99.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W49,NA,105,99.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W50,NA,105,99.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W51,NA,105,99.98
Retail,211451630,Progress Lighting,P4827-09,650053,2020W52,NA,105,99.98
Retail,211451631,Progress Lighting,P4828-20,759369,2020W40,NA,102,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W41,NA,102,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W42,NA,102,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W43,NA,102,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W44,NA,102,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W45,NA,104,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W46,NA,105,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W47,NA,105,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W48,NA,105,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W49,NA,105,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W50,NA,105,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W51,NA,105,159
Retail,211451631,Progress Lighting,P4828-20,759369,2020W52,NA,105,159
Retail,211451632,Ore International,K-5805H,1462285,2020W40,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W41,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W42,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W43,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W44,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W45,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W46,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W47,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W48,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W49,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W50,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W51,NA,1,608.19
Retail,211451632,Ore International,K-5805H,1462285,2020W52,NA,1,608.19
Retail,211451633,Progress Lighting,P4804-20,759371,2020W40,NA,102,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W41,NA,102,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W42,NA,102,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W43,NA,102,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W44,NA,102,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W45,NA,104,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W46,NA,105,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W47,NA,105,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W48,NA,105,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W49,NA,105,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W50,NA,105,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W51,NA,105,149
Retail,211451633,Progress Lighting,P4804-20,759371,2020W52,NA,105,149
Retail,211451634,Progress Lighting,P4458-20,783342,2020W40,NA,102,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W41,NA,102,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W42,NA,102,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W43,NA,102,171.309
Retail,211451634,Progress Lighting,P4458-20,783342,2020W44,NA,102,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W45,NA,104,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W46,NA,105,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W47,NA,105,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W48,NA,105,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W49,NA,105,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W50,NA,105,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W51,NA,105,201.24
Retail,211451634,Progress Lighting,P4458-20,783342,2020W52,NA,105,201.24
Retail,211451635,Progress Lighting,P4626-20,783345,2020W40,NA,102,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W41,NA,102,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W42,NA,102,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W43,NA,102,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W44,NA,102,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W45,NA,104,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W46,NA,105,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W47,NA,105,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W48,NA,105,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W49,NA,105,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W50,NA,105,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W51,NA,105,772.02
Retail,211451635,Progress Lighting,P4626-20,783345,2020W52,NA,105,772.02
Retail,211451636,Progress Lighting,P4758-20,703286,2020W40,NA,102,380.52
Retail,211451636,Progress Lighting,P4758-20,703286,2020W41,NA,102,380.52
Retail,211451636,Progress Lighting,P4758-20,703286,2020W42,NA,102,380.52
Retail,211451636,Progress Lighting,P4758-20,703286,2020W43,NA,102,308.44
Retail,211451636,Progress Lighting,P4758-20,703286,2020W44,NA,102,318.737
Retail,211451636,Progress Lighting,P4758-20,703286,2020W45,NA,104,308.44
Retail,211451636,Progress Lighting,P4758-20,703286,2020W46,NA,105,308.44
Retail,211451636,Progress Lighting,P4758-20,703286,2020W47,NA,105,308.44
Retail,211451636,Progress Lighting,P4758-20,703286,2020W48,NA,105,308.44
Retail,211451636,Progress Lighting,P4758-20,703286,2020W49,NA,105,298.736
Retail,211451636,Progress Lighting,P4758-20,703286,2020W50,NA,105,285.39
Retail,211451636,Progress Lighting,P4758-20,703286,2020W51,NA,105,285.39
Retail,211451636,Progress Lighting,P4758-20,703286,2020W52,NA,105,285.39
Retail,211451637,Progress Lighting,P4619-09,559293,2020W40,NA,102,358.92
Retail,211451637,Progress Lighting,P4619-09,559293,2020W41,NA,102,358.92
Retail,211451637,Progress Lighting,P4619-09,559293,2020W42,NA,102,358.92
Retail,211451637,Progress Lighting,P4619-09,559293,2020W43,NA,102,301.191
Retail,211451637,Progress Lighting,P4619-09,559293,2020W44,NA,102,291.57
Retail,211451637,Progress Lighting,P4619-09,559293,2020W45,NA,104,291.57
Retail,211451637,Progress Lighting,P4619-09,559293,2020W46,NA,105,291.57
Retail,211451637,Progress Lighting,P4619-09,559293,2020W47,NA,105,291.57
Retail,211451637,Progress Lighting,P4619-09,559293,2020W48,NA,105,291.57
Retail,211451637,Progress Lighting,P4619-09,559293,2020W49,NA,105,291.57
Retail,211451637,Progress Lighting,P4619-09,559293,2020W50,NA,105,269.19
Retail,211451637,Progress Lighting,P4619-09,559293,2020W51,NA,105,269.19
Retail,211451637,Progress Lighting,P4619-09,559293,2020W52,NA,105,269.19
Retail,211451638,Elan,84081MBK,2548644,2020W40,NA,0,499.99
Retail,211451638,Elan,84081MBK,2548644,2020W41,NA,0,487.49
Retail,211451638,Elan,84081MBK,2548644,2020W42,NA,0,424.99
Retail,211451638,Elan,84081MBK,2548644,2020W43,NA,0,439.99
Retail,211451638,Elan,84081MBK,2548644,2020W44,NA,0,499.99
Retail,211451638,Elan,84081MBK,2548644,2020W45,NA,0,499.99
Retail,211451638,Elan,84081MBK,2548644,2020W46,NA,0,499.99
Retail,211451638,Elan,84081MBK,2548644,2020W47,NA,0,399.99
Retail,211451638,Elan,84081MBK,2548644,2020W48,NA,0,399.99
Retail,211451638,Elan,84081MBK,2548644,2020W49,NA,0,399.99
Retail,211451638,Elan,84081MBK,2548644,2020W50,NA,0,457.133
Retail,211451638,Elan,84081MBK,2548644,2020W51,NA,0,499.99
Retail,211451638,Elan,84081MBK,2548644,2020W52,NA,0,499.99
Retail,211451639,Minka Lavery,4638-106,2483213,2020W40,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W41,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W42,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W43,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W44,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W45,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W46,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W47,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W48,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W49,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W50,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W51,NA,1,639.95
Retail,211451639,Minka Lavery,4638-106,2483213,2020W52,NA,1,639.95
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W40,NA,0,478.5
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W41,NA,0,478.5
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W42,NA,0,478.5
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W43,NA,0,478.5
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W44,NA,0,344.155
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W45,NA,0,327.976
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W46,NA,0,358.39
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W47,NA,0,358.39
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W48,NA,0,356.94
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W49,NA,0,351.14
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W50,NA,0,351.14
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W51,NA,0,446.66
Retail,211451640,Progress Lighting,P400176-031,1264445,2020W52,NA,0,478.5
Retail,211451641,Kichler,43687NI,1253276,2020W40,NA,1,769.99
Retail,211451641,Kichler,43687NI,1253276,2020W41,NA,1,750.74
Retail,211451641,Kichler,43687NI,1253276,2020W42,NA,1,654.49
Retail,211451641,Kichler,43687NI,1253276,2020W43,NA,1,703.99
Retail,211451641,Kichler,43687NI,1253276,2020W44,NA,1,769.99
Retail,211451641,Kichler,43687NI,1253276,2020W45,NA,1,769.99
Retail,211451641,Kichler,43687NI,1253276,2020W46,NA,1,769.99
Retail,211451641,Kichler,43687NI,1253276,2020W47,NA,1,637.99
Retail,211451641,Kichler,43687NI,1253276,2020W48,NA,1,615.99
Retail,211451641,Kichler,43687NI,1253276,2020W49,0,1,615.99
Retail,211451641,Kichler,43687NI,1253276,2020W50,0,1,718.657
Retail,211451641,Kichler,43687NI,1253276,2020W51,NA,1,769.99
Retail,211451641,Kichler,43687NI,1253276,2020W52,NA,1,769.99
Retail,211451642,Kichler,43686NI,1252731,2020W40,NA,1,569.99
Retail,211451642,Kichler,43686NI,1252731,2020W41,NA,1,555.74
Retail,211451642,Kichler,43686NI,1252731,2020W42,1,1,484.49
Retail,211451642,Kichler,43686NI,1252731,2020W43,NA,1,521.133
Retail,211451642,Kichler,43686NI,1252731,2020W44,0,1,569.99
Retail,211451642,Kichler,43686NI,1252731,2020W45,NA,1,569.99
Retail,211451642,Kichler,43686NI,1252731,2020W46,NA,1,569.99
Retail,211451642,Kichler,43686NI,1252731,2020W47,0,1,472.276
